iter	Passed	Remaining
913	79600	442941
914	79687	442852
915	79790	442856
916	79873	442746
917	79941	442553
918	80054	442606
919	80145	442544
920	80251	442559
921	80357	442574
922	80453	442539
923	80524	442361
924	80600	442215
925	80691	442148
926	80780	442070
927	80902	442175
928	80984	442057
929	81058	441897
930	81159	441889
931	81248	441811
932	81365	441887
933	81463	441855
934	81566	441854
935	81655	441778
936	81750	441730
937	81845	441687
938	81920	441531
939	82006	441440
940	82119	441491
941	82214	441443
942	82302	441359
943	82379	441219
944	82502	441322
945	82602	441303
946	82692	441229
947	82773	441109
948	82878	441117
949	83011	441273
950	83115	441272
951	83211	441229
952	83314	441223
953	83419	441233
954	83496	441089
955	83622	441203
956	83696	441047
957	83778	440932
958	83884	440941
959	83999	440997
960	84115	441058
961	84227	441099
962	84335	441118
963	84414	440986
964	84490	440836
965	84600	440870
966	84701	440852
967	84789	440766
968	84890	440748
969	85002	440786
970	85118	440847
971	85215	440808
972	85310	440754
973	85390	440630
974	85492	440616
975	85584	440547
976	85684	440524
977	85772	440438
978	85888	440494
979	85969	440375
980	86071	440360
981	86183	440397
982	86258	440241
983	86359	440222
984	86429	440044
985	86528	440011
986	86620	439946
987	86732	439982
988	86833	439961
989	86917	439855
990	87014	439816
991	87106	439748
992	87205	439713
993	87318	439756
994	87406	439665
995	87483	439523
996	87605	439607
997	87695	439533
998	87797	439514
999	87878	439392
1000	87972	439337
1001	88074	439319
1002	88178	439311
1003	88317	439476
1004	88415	439439
1005	88520	439436
1006	88609	439353
1007	88710	439328
1008	88801	439254
1009	88892	439180
1010	89012	439252
1011	89101	439170
1012	89183	439048
1013	89272	438965
1014	89359	438874
1015	89446	438781
1016	89541	438726
1017	89620	438593
1018	89719	438562
1019	89805	438463
1020	89897	438393
1021	89974	438252
1022	90074	438220
1023	90174	438193
1024	90277	438174
1025	90365	438087
1026	90463	438047
1027	90551	437960
1028	90649	437921
1029	90739	437840
1030	90832	437773
1031	90888	437531
1032	90981	437470
1033	91065	437362
1034	91135	437185
1035	91230	437129
1036	91308	436997
1037	91391	436881
1038	91486	436827
1039	91574	436737
1040	91656	436622
1041	91735	436492
1042	91853	436545
1043	91934	436423
1044	91996	436213
1045	92080	436106
1046	92157	435966
1047	92259	435942
1048	92356	435899
1049	92435	435769
1050	92532	435723
1051	92627	435667
1052	92729	435644
1053	92798	435468
1054	92910	435491
1055	93033	435563
1056	93118	435461
1057	93199	435344
1058	93292	435276
1059	93396	435264
1060	93497	435235
1061	93594	435188
1062	93708	435221
1063	93787	435089
1064	93891	435074
1065	93986	435016
1066	94082	434966
1067	94176	434906
1068	94265	434818
1069	94367	434794
1070	94448	434675
1071	94526	434537
1072	94622	434488
1073	94719	434438
1074	94819	434405
1075	94920	434374
1076	95005	434275
1077	95096	434195
1078	95205	434204
1079	95309	434187
1080	95407	434141
1081	95499	434072
1082	95589	433990
1083	95650	433782
1084	95742	433711
1085	95834	433635
1086	95916	433521
1087	96005	433438
1088	96115	433445
1089	96192	433307
1090	96305	433329
1091	96399	433269
1092	96505	433257
1093	96613	433261
1094	96712	433221
1095	96806	433155
1096	96907	433123
1097	96981	432971
1098	97059	432836
1099	97149	432756
1100	97238	432670
1101	97319	432551
1102	97408	432464
1103	97501	432399
1104	97592	432322
1105	97670	432189
1106	97764	432126
1107	97857	432055
1108	97948	431978
1109	98043	431923
1110	98132	431835
1111	98216	431730
1112	98317	431694
1113	98412	431637
1114	98488	431492
1115	98599	431503
1116	98700	431471
1117	98798	431423
1118	98896	431379
1119	98973	431240
1120	99064	431164
1121	99175	431174
1122	99311	431292
1123	99426	431321
1124	99521	431259
1125	99600	431130
1126	99681	431008
1127	99732	430760
1128	99852	430806
1129	99950	430758
1130	100027	430622
1131	100105	430490
1132	100199	430425
1133	100297	430377
1134	100410	430392
1135	100493	430282
1136	100576	430171
1137	100663	430074
1138	100751	429984
1139	100859	429979
1140	100944	429876
1141	101040	429818
1142	101118	429689
1143	101203	429583
1144	101310	429572
1145	101386	429434
1146	101458	429276
1147	101540	429157
1148	101632	429085
1149	101718	428985
1150	101822	428962
1151	101918	428906
1152	102006	428818
1153	102096	428736
1154	102190	428667
1155	102292	428635
1156	102385	428569
1157	102476	428491
1158	102581	428471
1159	102697	428496
1160	102788	428416
1161	102891	428388
1162	102948	428171
1163	103038	428089
1164	103137	428041
1165	103246	428037
1166	103333	427944
1167	103421	427852
1168	103501	427730
1169	103575	427582
1170	103659	427474
1171	103750	427396
1172	103846	427338
1173	103958	427343
1174	104055	427293
1175	104159	427267
1176	104266	427252
1177	104357	427173
1178	104440	427062
1179	104523	426950
1180	104601	426822
1181	104699	426769
1182	104796	426714
1183	104879	426604
1184	104982	426575
1185	105070	426482
1186	105178	426471
1187	105287	426469
1188	105376	426381
1189	105461	426275
1190	105555	426210
1191	105678	426260
1192	105773	426195
1193	105860	426100
1194	105959	426054
1195	106119	426252
1196	106241	426298
1197	106325	426190
1198	106417	426115
1199	106525	426102
1200	106636	426101
1201	106703	425926
1202	106816	425932
1203	106902	425833
1204	107001	425788
1205	107097	425723
1206	107193	425665
1207	107282	425575
1208	107362	425453
1209	107482	425488
1210	107562	425364
1211	107641	425236
1212	107723	425122
1213	107792	424956
1214	107879	424860
1215	107967	424766
1216	108062	424703
1217	108159	424644
1218	108255	424585
1219	108367	424586
1220	108447	424465
1221	108537	424378
1222	108638	424339
1223	108743	424314
1224	108856	424319
1225	108973	424336
1226	109098	424391
1227	109191	424316
1228	109304	424322
1229	109396	424244
1230	109488	424166
1231	109569	424047
1232	109671	424010
1233	109759	423916
1234	109853	423846
1235	109948	423782
1236	110016	423614
1237	110089	423460
1238	110159	423300
1239	110270	423297
1240	110386	423311
1241	110471	423207
1242	110571	423161
1243	110639	422992
1244	110736	422933
1245	110813	422800
1246	110924	422795
1247	111022	422739
1248	111112	422653
1249	111208	422593
1250	111293	422488
1251	111386	422413
1252	111467	422295
1253	111556	422205
1254	111650	422138
1255	111742	422058
1256	111817	421919
1257	111908	421837
1258	112002	421768
1259	112090	421671
1260	112200	421664
1261	112317	421678
1262	112407	421593
1263	112503	421533
1264	112633	421596
1265	112731	421542
1266	112835	421508
1267	112912	421374
1268	113006	421301
1269	113083	421170
1270	113165	421053
1271	113270	421025
1272	113372	420983
1273	113452	420859
1274	113558	420834
1275	113649	420754
1276	113758	420737
1277	113834	420599
1278	113926	420519
1279	114035	420505
1280	114118	420393
1281	114224	420365
1282	114316	420289
1283	114412	420224
1284	114514	420182
1285	114609	420115
1286	114721	420110
1287	114832	420100
1288	114943	420093
1289	115062	420110
1290	115156	420039
1291	115244	419945
1292	115361	419959
1293	115458	419898
1294	115546	419802
1295	115635	419713
1296	115732	419651
1297	115818	419553
1298	115906	419457
1299	116030	419495
1300	116133	419454
1301	116251	419468
1302	116354	419428
1303	116464	419414
1304	116564	419364
1305	116661	419302
1306	116773	419296
1307	116871	419235
1308	116979	419213
1309	117095	419219
1310	117191	419154
1311	117281	419065
1312	117389	419043
1313	117475	418940
1314	117557	418825
1315	117643	418725
1316	117743	418672
1317	117835	418592
1318	117936	418546
1319	118031	418475
1320	118134	418432
1321	118225	418349
1322	118341	418353
1323	118447	418324
1324	118524	418189
1325	118634	418174
1326	118725	418088
1327	118800	417950
1328	118878	417820
1329	118964	417717
1330	119070	417686
1331	119160	417598
1332	119299	417682
1333	119423	417712
1334	119507	417604
1335	119614	417575
1336	119708	417502
1337	119785	417369
1338	119873	417273
1339	119962	417181
1340	120054	417101
1341	120174	417117
1342	120271	417054
1343	120375	417014
1344	120463	416920
1345	120535	416771
1346	120637	416724
1347	120760	416749
1348	120845	416644
1349	120945	416591
1350	121049	416549
1351	121122	416402
1352	121226	416362
1353	121350	416390
1354	121437	416291
1355	121550	416283
1356	121666	416284
1357	121781	416280
1358	121881	416225
1359	121984	416181
1360	122080	416113
1361	122195	416109
1362	122299	416069
1363	122394	415998
1364	122491	415931
1365	122591	415878
1366	122687	415807
1367	122785	415747
1368	122870	415639
1369	122966	415574
1370	123059	415494
1371	123132	415347
1372	123208	415210
1373	123303	415139
1374	123397	415063
1375	123487	414974
1376	123580	414898
1377	123675	414823
1378	123759	414714
1379	123836	414584
1380	123921	414478
1381	124008	414379
1382	124105	414312
1383	124194	414221
1384	124300	414185
1385	124407	414153
1386	124487	414032
1387	124575	413935
1388	124667	413851
1389	124740	413707
1390	124838	413645
1391	124942	413601
1392	125031	413511
1393	125118	413410
1394	125210	413328
1395	125313	413284
1396	125401	413186
1397	125488	413087
1398	125577	412997
1399	125679	412946
1400	125774	412874
1401	125874	412818
1402	125964	412727
1403	126052	412634
1404	126174	412649
1405	126248	412508
1406	126328	412386
1407	126413	412281
1408	126519	412243
1409	126646	412273
1410	126744	412212
1411	126835	412124
1412	126925	412036
1413	127040	412028
1414	127136	411957
1415	127238	411906
1416	127325	411808
1417	127424	411747
1418	127525	411694
1419	127642	411693
1420	127747	411650
1421	127831	411540
1422	127900	411385
1423	127998	411321
1424	128093	411248
1425	128180	411149
1426	128265	411042
1427	128371	411003
1428	128474	410957
1429	128596	410967
1430	128697	410915
1431	128782	410807
1432	128866	410700
1433	128973	410663
1434	129068	410591
1435	129178	410564
1436	129273	410492
1437	129383	410462
1438	129499	410457
1439	129587	410359
1440	129724	410420
1441	129840	410411
1442	129937	410343
1443	130037	410283
1444	130154	410280
1445	130249	410206
1446	130340	410118
1447	130460	410121
1448	130559	410060
1449	130649	409967
1450	130755	409927
1451	130858	409879
1452	130955	409811
1453	131045	409718
1454	131151	409678
1455	131248	409610
1456	131347	409549
1457	131453	409508
1458	131557	409461
1459	131657	409400
1460	131746	409306
1461	131840	409229
1462	131926	409124
1463	132004	408997
1464	132093	408904
1465	132180	408802
1466	132291	408779
1467	132395	408731
1468	132471	408597
1469	132559	408499
1470	132649	408410
1471	132749	408348
1472	132862	408330
1473	132965	408277
1474	133091	408297
1475	133181	408205
1476	133273	408123
1477	133389	408109
1478	133487	408044
1479	133582	407966
1480	133684	407912
1481	133788	407866
1482	133904	407852
1483	134041	407904
1484	134143	407851
1485	134249	407806
1486	134354	407760
1487	134445	407673
1488	134553	407635
1489	134624	407487
1490	134680	407293
1491	134766	407190
1492	134873	407149
1493	134959	407046
1494	135042	406933
1495	135133	406846
1496	135228	406770
1497	135319	406680
1498	135415	406606
1499	135546	406639
1500	135636	406547
1501	135720	406439
1502	135812	406353
1503	135903	406265
1504	135979	406132
1505	136093	406111
1506	136192	406047
1507	136285	405965
1508	136370	405858
1509	136482	405832
1510	136577	405755
1511	136670	405671
1512	136745	405537
1513	136827	405421
1514	136896	405267
1515	136977	405150
1516	137077	405086
1517	137175	405018
1518	137279	404970
1519	137381	404913
1520	137490	404879
1521	137588	404809
1522	137687	404744
1523	137760	404604
1524	137852	404519
1525	137926	404380
1526	138024	404310
1527	138126	404255
1528	138215	404160
1529	138300	404055
1530	138408	404016
1531	138525	404002
1532	138624	403937
1533	138728	403885
1534	138813	403780
1535	138898	403674
1536	138990	403587
1537	139089	403523
1538	139161	403378
1539	139244	403267
1540	139317	403124
1541	139405	403029
1542	139496	402939
1543	139599	402885
1544	139693	402804
1545	139805	402778
1546	139907	402719
1547	140014	402678
1548	140128	402655
1549	140245	402641
1550	140360	402621
1551	140473	402595
1552	140585	402565
1553	140677	402478
1554	140781	402425
1555	140867	402323
1556	140958	402235
1557	141061	402179
1558	141159	402111
1559	141232	401969
1560	141330	401900
1561	141423	401817
1562	141502	401693
1563	141592	401602
1564	141666	401464
1565	141765	401396
1566	141850	401292
1567	141952	401232
1568	142020	401078
1569	142136	401059
1570	142235	400994
1571	142327	400906
1572	142416	400812
1573	142504	400714
1574	142611	400669
1575	142703	400583
1576	142796	400500
1577	142897	400439
1578	143001	400385
1579	143109	400344
1580	143211	400284
1581	143287	400155
1582	143399	400122
1583	143476	399995
1584	143580	399940
1585	143656	399810
1586	143748	399724
1587	143863	399701
1588	143968	399651
1589	144081	399621
1590	144209	399634
1591	144325	399613
1592	144406	399496
1593	144495	399402
1594	144590	399322
1595	144695	399273
1596	144778	399159
1597	144876	399089
1598	144965	398995
1599	145083	398978
1600	145185	398919
1601	145294	398878
1602	145409	398856
1603	145499	398764
1604	145595	398687
1605	145695	398620
1606	145787	398533
1607	145873	398429
1608	145994	398422
1609	146087	398336
1610	146172	398232
1611	146270	398161
1612	146354	398051
1613	146436	397936
1614	146520	397828
1615	146646	397831
1616	146719	397693
1617	146797	397569
1618	146883	397466
1619	146974	397375
1620	147059	397270
1621	147167	397224
1622	147270	397167
1623	147375	397116
1624	147492	397096
1625	147580	396997
1626	147686	396946
1627	147773	396845
1628	147877	396791
1629	147983	396739
1630	148102	396726
1631	148193	396634
1632	148276	396525
1633	148370	396441
1634	148461	396351
1635	148580	396336
1636	148680	396269
1637	148816	396299
1638	148917	396234
1639	149002	396127
1640	149108	396077
1641	149212	396020
1642	149310	395948
1643	149401	395859
1644	149507	395809
1645	149661	395884
1646	149776	395857
1647	149877	395791
1648	149979	395732
1649	150072	395644
1650	150175	395585
1651	150275	395520
1652	150378	395459
1653	150480	395397
1654	150591	395360
1655	150683	395270
1656	150784	395205
1657	150880	395128
1658	150985	395074
1659	151068	394962
1660	151158	394868
1661	151238	394747
1662	151334	394669
1663	151413	394548
1664	151513	394481
