iter	Passed	Remaining
557	46785	456279
558	46853	456042
559	46965	456240
560	47094	456585
561	47203	456745
562	47300	456789
563	47394	456802
564	47482	456752
565	47577	456774
566	47684	456917
567	47808	457211
568	47908	457275
569	48005	457315
570	48087	457213
571	48164	457053
572	48242	456918
573	48340	456959
574	48447	457094
575	48550	457185
576	48653	457270
577	48759	457395
578	48842	457293
579	48928	457232
580	49022	457233
581	49128	457348
582	49220	457339
583	49310	457303
584	49393	457204
585	49470	457055
586	49561	457028
587	49621	456722
588	49704	456624
589	49817	456797
590	49894	456652
591	49985	456626
592	50103	456842
593	50228	457133
594	50332	457221
595	50429	457246
596	50522	457242
597	50620	457277
598	50680	456967
599	50766	456897
600	50866	456952
601	50947	456837
602	51042	456844
603	51156	457018
604	51249	457014
605	51341	456985
606	51435	456987
607	51518	456885
608	51611	456880
609	51720	457006
610	51825	457098
611	51917	457077
612	51998	456959
613	52082	456867
614	52180	456897
615	52297	457094
616	52408	457235
617	52507	457275
618	52596	457221
619	52696	457268
620	52776	457138
621	52856	457013
622	52960	457096
623	53065	457180
624	53146	457063
625	53266	457277
626	53380	457435
627	53477	457455
628	53592	457619
629	53681	457570
630	53765	457475
631	53852	457403
632	53935	457302
633	54037	457355
634	54124	457286
635	54171	456878
636	54278	456976
637	54381	457044
638	54485	457118
639	54561	456953
640	54654	456927
641	54741	456859
642	54844	456927
643	54943	456951
644	55028	456862
645	55107	456730
646	55205	456743
647	55270	456495
648	55377	456586
649	55463	456506
650	55546	456399
651	55626	456273
652	55727	456318
653	55834	456406
654	55941	456498
655	56029	456438
656	56113	456338
657	56217	456402
658	56339	456612
659	56464	456852
660	56564	456877
661	56655	456835
662	56731	456672
663	56820	456616
664	56906	456536
665	56990	456435
666	57087	456440
667	57182	456429
668	57263	456312
669	57344	456191
670	57408	455929
671	57511	455983
672	57601	455936
673	57732	456209
674	57787	455880
675	57877	455826
676	57978	455866
677	58072	455846
678	58155	455740
679	58254	455755
680	58354	455785
681	58439	455691
682	58505	455455
683	58590	455361
684	58664	455186
685	58754	455136
686	58840	455052
687	58948	455139
688	59026	454994
689	59101	454823
690	59192	454782
691	59281	454718
692	59373	454680
693	59484	454787
694	59569	454703
695	59690	454879
696	59808	455039
697	59903	455028
698	60000	455027
699	60079	454885
700	60164	454792
701	60255	454748
702	60347	454708
703	60443	454698
704	60528	454606
705	60660	454865
706	60766	454934
707	60883	455080
708	60988	455134
709	61069	455014
710	61142	454830
711	61238	454819
712	61332	454791
713	61435	454830
714	61530	454811
715	61625	454789
716	61745	454956
717	61835	454895
718	61932	454889
719	62041	454973
720	62139	454971
721	62238	454979
722	62342	455025
723	62446	455067
724	62539	455027
725	62621	454909
726	62702	454787
727	62774	454594
728	62880	454652
729	62965	454558
730	63055	454503
731	63155	454515
732	63260	454558
733	63357	454549
734	63434	454400
735	63596	454854
736	63730	455103
737	63851	455266
738	63947	455246
739	64031	455144
740	64121	455083
741	64204	454967
742	64296	454921
743	64370	454742
744	64466	454728
745	64593	454921
746	64703	455002
747	64809	455051
748	64911	455072
749	65037	455259
