iter	Passed	Remaining
631	61236	519732
632	61336	519667
633	61444	519660
634	61623	520258
635	61750	520413
636	61861	520428
637	61983	520544
638	62096	520583
639	62214	520657
640	62321	520639
641	62418	520542
642	62520	520484
643	62646	520626
644	62741	520508
645	62832	520360
646	62916	520154
647	63011	520043
648	63124	520074
649	63248	520198
650	63347	520113
651	63480	520310
652	63685	521093
653	63796	521101
654	63924	521253
655	64020	521144
656	64123	521091
657	64230	521068
658	64347	521126
659	64473	521255
660	64590	521313
661	64717	521455
662	64816	521369
663	64936	521451
664	65028	521301
665	65141	521327
666	65260	521397
667	65374	521429
668	65487	521456
669	65599	521469
670	65719	521544
671	65824	521502
672	65945	521587
673	66073	521723
674	66182	521712
675	66303	521795
676	66426	521893
677	66586	522278
678	66711	522391
679	66843	522558
680	66941	522461
681	67051	522448
682	67135	522241
683	67234	522149
684	67400	522573
685	67515	522604
686	67637	522689
687	67771	522862
688	67876	522817
689	67989	522831
690	68094	522781
691	68242	523063
692	68350	523033
693	68462	523036
694	68555	522898
695	68669	522918
696	68800	523061
697	68924	523152
698	69052	523276
699	69141	523102
700	69253	523108
701	69380	523221
702	69501	523287
703	69618	523323
704	69762	523567
705	69865	523497
706	69985	523554
707	70123	523745
708	70245	523819
709	70349	523760
710	70460	523749
711	70571	523738
712	70685	523745
713	70804	523796
714	70898	523658
715	71000	523576
716	71107	523536
717	71196	523365
718	71299	523291
719	71421	523362
720	71511	523191
721	71646	523357
722	71769	523428
723	71894	523515
724	72013	523563
725	72128	523577
726	72237	523547
727	72365	523652
728	72471	523601
729	72576	523545
730	72677	523454
731	72787	523435
732	72911	523511
733	73015	523446
734	73117	523361
735	73257	523555
736	73357	523452
737	73468	523440
738	73559	523281
739	73688	523385
740	73776	523203
741	73866	523038
742	73965	522933
743	74095	523049
744	74194	522945
745	74292	522836
746	74402	522806
747	74492	522642
748	74561	522330
749	74667	522273
750	74779	522260
751	74882	522187
752	74982	522088
753	75084	522007
754	75210	522093
755	75378	522462
756	75530	522729
757	75639	522687
758	75767	522787
759	75922	523066
760	76033	523044
761	76149	523050
762	76236	522866
763	76344	522822
764	76466	522873
765	76604	523028
766	76699	522898
767	76799	522796
768	76916	522809
769	77100	523281
770	77216	523291
771	77311	523155
772	77435	523218
773	77551	523221
774	77666	523222
775	77762	523093
776	77863	522996
777	77982	523024
778	78100	523042
779	78245	523243
780	78346	523143
781	78465	523172
782	78586	523207
783	78716	523305
784	78854	523455
785	78974	523480
786	79092	523499
787	79217	523560
788	79339	523603
789	79443	523524
790	79550	523466
791	79669	523482
792	79789	523514
793	79904	523506
794	80015	523469
795	80113	523354
796	80203	523185
797	80299	523056
798	80384	522850
799	80464	522618
800	80557	522466
801	80655	522346
802	80738	522134
803	80848	522098
804	80984	522226
805	81075	522060
806	81187	522034
807	81274	521845
808	81382	521792
809	81503	521821
810	81605	521733
811	81716	521697
812	81831	521688
813	81949	521697
814	82064	521689
815	82180	521687
816	82299	521702
817	82425	521758
818	82520	521622
819	82620	521515
820	82720	521409
821	82826	521342
822	82932	521272
823	83040	521220
824	83160	521241
825	83257	521117
826	83374	521114
827	83490	521108
828	83587	520985
829	83710	521022
830	83802	520864
831	83881	520629
832	83984	520544
833	84098	520520
834	84246	520711
835	84361	520699
